sub	task	mean_fd	total_fd	fd_outliers02	fd_outliers05	mean_zscore	tsnr_gm	tsnr_wm	tsnr_csf	tsnr_brain
sub-023	emotionProcessing	0.09829740627747871	20.642455318270528	4	0	0.765725032818743	97.344847955182	113.454090080749	47.320183407388804	90.08196029238691
sub-023	rest_run-2	0.15996914096126968	33.59351960186663	47	4	0.76435057653279	82.10808914310091	101.722559431274	37.9592236885659	77.27688605282741
sub-023	fingerTappingImagined	0.10304067470695386	21.63854168846031	3	0	0.763975496867027	91.9333389676556	110.460145700842	44.259437917879296	85.8798881590086
sub-023	emotionProcessingImagined	0.11656023981520885	24.47765036119386	10	0	0.754296350360397	93.3016595598939	110.08851423022	45.388597472147204	86.81895808952521
sub-024	rest_run-1	0.12068023441113172	25.342849226337663	7	0	0.776255953709593	78.132475793233	98.9435066679726	37.065954654820004	73.7413959013954
sub-024	fingerTapping	0.13842319080894253	29.06887006987793	24	0	0.7612689933033779	81.63100303415759	106.536154340004	38.1484002894344	77.771256743156
sub-024	emotionProcessing	0.13138352957258403	27.590541210242645	19	0	0.764160977193317	83.2184440989513	106.070556606823	39.6344109635714	78.83468107005291
sub-024	rest_run-2	0.1456594408208385	30.588482572376087	37	0	0.758379190302747	81.3969600252032	107.04423679768298	37.764562665917204	77.7715718262606
sub-024	fingerTappingImagined	0.13382202633859072	28.10262553110405	19	0	0.758603202114351	83.8509200780857	107.90887076328801	39.648270359104295	79.646438701923
sub-024	emotionProcessingImagined	0.1679633917941545	35.272312276772446	55	2	0.757159211420519	75.4118204411043	102.31505904341499	34.845814387543804	72.85956339344409
sub-025	rest_run-1	0.09401052378188567	19.74220999419599	3	0	0.7850753879877171	90.56474396398251	108.54336825514	38.120959577898205	83.4032219635574
sub-025	fingerTapping	0.1147707671246131	24.10186109616875	12	0	0.756455091826745	85.0175119287299	107.81812964467699	34.7060655740543	79.86181408793291
